municipality_id,avg_t2m,avg_t2m_max,avg_t2m_min,avg_rh2m,avg_prectotcorr,avg_ws10m,avg_allsky_sfc_sw_dwn,avg_cloud_amt,avg_surface_pressure,elevation
5404,26.08479167,32.4490625,22.14302083,85.17458333,9.240208333,2.817395833,4.624063158,75.42463158,98.7309375,25
5405,26.08479167,32.4490625,22.14302083,85.17458333,9.240208333,2.817395833,4.624063158,75.42463158,98.7309375,22
5406,26.08479167,32.4490625,22.14302083,85.17458333,9.240208333,2.817395833,4.624063158,75.42463158,98.7309375,12
5407,26.08479167,32.4490625,22.14302083,85.17458333,9.240208333,2.817395833,4.624063158,75.42463158,98.7309375,10
5408,26.08479167,32.4490625,22.14302083,85.17458333,9.240208333,2.817395833,4.624063158,75.42463158,98.7309375,60
5409,27.72104167,30.6971875,25.40291667,81.87708333,7.326145833,4.696666667,5.019135789,70.736,100.3283333,15
5410,27.72104167,30.6971875,25.40291667,81.87708333,7.326145833,4.696666667,5.019135789,70.736,100.3283333,8
5411,27.72104167,30.6971875,25.40291667,81.87708333,7.326145833,4.696666667,5.019135789,70.736,100.3283333,8
5412,27.72104167,30.6971875,25.40291667,81.87708333,7.326145833,4.696666667,5.019135789,70.736,100.3283333,9
5413,27.72104167,30.6971875,25.40291667,81.87708333,7.326145833,4.696666667,5.09982,69.86357895,100.3283333,41
5414,27.72104167,30.6971875,25.40291667,81.87708333,7.326145833,4.696666667,5.09982,69.86357895,100.3283333,22
5415,27.335,30.99875,24.725,82.1303125,7.547291667,3.733541667,5.147408421,72.44231579,99.58083333,30
5416,26.53145833,30.7121875,23.78697917,84.15510417,7.308333333,4.199791667,5.303652632,72.00357895,98.6496875,6
5417,28.51614583,30.27885417,26.69802083,79.53583333,7.164895833,4.780104167,5.147408421,72.44231579,100.938125,3
5418,28.479375,30.21791667,26.70822917,79.75416667,7.223958333,5.099479167,5.147408421,72.44231579,100.935,7
5419,26.53145833,30.7121875,23.78697917,84.15510417,7.308333333,4.199791667,5.110410526,72.76905263,98.6496875,23
5420,27.39010417,30.933125,24.70114583,80.69114583,8.580729167,3.483854167,5.147408421,72.44231579,99.274375,8
5421,27.335,30.99875,24.725,82.1303125,7.547291667,3.733541667,5.147408421,72.44231579,99.58083333,6
5422,26.53145833,30.7121875,23.78697917,84.15510417,7.308333333,4.199791667,5.303652632,72.00357895,98.6496875,6
5423,27.39010417,30.933125,24.70114583,80.69114583,8.580729167,3.483854167,5.303652632,72.00357895,99.274375,6
5424,26.53145833,30.7121875,23.78697917,84.15510417,7.308333333,4.199791667,5.110410526,72.76905263,98.6496875,7
5425,27.39010417,30.933125,24.70114583,80.69114583,8.580729167,3.483854167,5.147408421,72.44231579,99.274375,5
5426,27.77166667,30.760625,25.40364583,80.99666667,7.283020833,3.835,5.019135789,70.736,100.3002083,11
5427,25.50572917,31.13427083,21.91635417,86.10364583,7.034166667,2.926458333,5.110410526,72.76905263,97.4740625,14
5428,26.53145833,30.7121875,23.78697917,84.15510417,7.308333333,4.199791667,5.110410526,72.76905263,98.6496875,6
5430,27.77166667,30.760625,25.40364583,80.99666667,7.283020833,3.835,5.019135789,70.736,100.3002083,6
5431,25.50572917,31.13427083,21.91635417,86.10364583,7.034166667,2.926458333,5.110410526,72.76905263,97.4740625,12
5432,26.53145833,30.7121875,23.78697917,84.15510417,7.308333333,4.199791667,5.110410526,72.76905263,98.6496875,15
5433,27.77166667,30.760625,25.40364583,80.99666667,7.283020833,3.835,5.019135789,70.736,100.3002083,7
5434,25.50572917,31.13427083,21.91635417,86.10364583,7.034166667,2.926458333,5.019135789,70.736,97.4740625,10
5435,25.50572917,31.13427083,21.91635417,86.10364583,7.034166667,2.926458333,5.019135789,70.736,97.4740625,7
5436,27.77166667,30.760625,25.40364583,80.99666667,7.283020833,3.835,5.147408421,72.44231579,100.3002083,12
5437,26.53145833,30.7121875,23.78697917,84.15510417,7.308333333,4.199791667,5.110410526,72.76905263,98.6496875,7
5438,27.77166667,30.760625,25.40364583,80.99666667,7.283020833,3.835,5.019135789,70.736,100.3002083,6
5439,25.50572917,31.13427083,21.91635417,86.10364583,7.034166667,2.926458333,5.019135789,70.736,97.4740625,19
5440,25.50572917,31.13427083,21.91635417,86.10364583,7.034166667,2.926458333,5.019135789,70.736,97.4740625,20
5441,28.12927083,29.9028125,26.54177083,80.19552083,4.7325,4.4546875,5.005130526,77.13547368,100.4458333,11
5442,28.38947917,29.72489583,26.89677083,80.76541667,7.804270833,5.285208333,5.361576842,71.58210526,100.9513542,4
5443,28.28302083,29.49260417,26.90791667,81.03802083,6.5759375,5.2165625,5.075308421,74.23178947,100.8613542,5
5444,28.459375,29.62979167,27.08927083,80.29145833,5.835208333,4.7303125,5.118437895,77.02084211,100.8833333,4
5445,28.12447917,30.29395833,26.30666667,80.18375,5.0059375,4.274583333,4.966873684,77.63705263,100.451875,10
5446,27.71947917,29.8671875,25.908125,80.37322917,4.7459375,4.196979167,4.966873684,77.63705263,99.80947917,6
5447,28.34614583,30.96479167,26.03197917,78.30427083,7.112708333,4.965729167,5.350315789,70.30557895,100.5540625,13
5448,28.3078125,29.50979167,26.85666667,81.235,5.3509375,4.849479167,5.317347368,78.34242105,100.9344792,3
5449,28.34614583,30.96479167,26.03197917,78.30427083,7.112708333,4.965729167,5.361576842,71.58210526,100.5540625,17
5450,28.34614583,30.96479167,26.03197917,78.30427083,7.112708333,4.965729167,5.361576842,71.58210526,100.5540625,39
5451,28.38947917,29.72489583,26.89677083,80.76541667,7.804270833,5.285208333,5.328472632,74.77042105,100.9513542,5
5452,28.28302083,29.49260417,26.90791667,81.03802083,6.5759375,5.2165625,5.075308421,74.23178947,100.8613542,18
5453,28.499375,29.68354167,26.98114583,79.8871875,5.539166667,5.344270833,5.240429474,74.042,100.875625,6
5454,28.3128125,29.2934375,26.94947917,82.06010417,5.62625,6.228020833,5.175254737,75.25915789,100.9386458,6
5455,28.4103125,29.724375,26.88208333,80.22,6.692395833,5.503854167,5.240429474,74.042,100.8557292,26
5456,28.38947917,29.72489583,26.89677083,80.76541667,7.804270833,5.285208333,5.328472632,74.77042105,100.9513542,31
5457,27.90333333,30.16375,26.0140625,79.37125,4.828125,4.324583333,5.005130526,77.13547368,99.85270833,8
5458,28.06385417,30.64,26.0675,79.4121875,4.953854167,4.471770833,5.005130526,77.13547368,100.1798958,36
5459,27.71947917,29.8671875,25.908125,80.37322917,4.7459375,4.196979167,5.221242105,76.99936842,99.80947917,15
5460,28.19708333,30.3690625,26.38677083,78.90229167,4.891041667,4.3528125,5.221242105,76.99936842,100.1653125,6
5461,28.05822917,30.89666667,25.9328125,79.7953125,5.366145833,4.8315625,5.075308421,74.23178947,100.4388542,4
5462,28.05822917,30.89666667,25.9328125,79.7953125,5.366145833,4.8315625,5.075308421,74.23178947,100.4388542,13
5463,27.71947917,29.8671875,25.908125,80.37322917,4.7459375,4.196979167,5.105934737,76.93842105,99.80947917,20
5464,28.3471875,30.13927083,26.67229167,79.788125,5.5365625,5.26375,5.075308421,74.23178947,100.7111458,6
5465,28.23114583,29.94416667,26.6475,80.8559375,6.9521875,5.3903125,5.207246316,74.34389474,100.8489583,8
5466,28.2909375,29.98583333,26.70989583,80.59895833,6.559583333,5.215833333,5.207246316,74.34389474,100.9176042,11
5467,27.98822917,29.75520833,26.24822917,81.16364583,7.9025,5.458958333,5.207246316,74.34389474,100.37,7
5468,28.23114583,29.94416667,26.6475,80.8559375,6.9521875,5.3903125,5.207246316,74.34389474,100.8489583,5
5469,28.2909375,29.98583333,26.70989583,80.59895833,6.559583333,5.215833333,5.110410526,72.76905263,100.9176042,0
5470,28.2909375,29.98583333,26.70989583,80.59895833,6.559583333,5.215833333,5.207246316,74.34389474,100.9176042,14
5471,28.23114583,29.94416667,26.6475,80.8559375,6.9521875,5.3903125,5.110410526,72.76905263,100.8489583,4
5472,28.23114583,29.94416667,26.6475,80.8559375,6.9521875,5.3903125,5.110410526,72.76905263,100.8489583,5
5473,27.98822917,29.75520833,26.24822917,81.16364583,7.9025,5.458958333,5.207246316,74.34389474,100.37,7
5474,28.23114583,29.94416667,26.6475,80.8559375,6.9521875,5.3903125,5.110410526,72.76905263,100.8489583,8
5475,27.98822917,29.75520833,26.24822917,81.16364583,7.9025,5.458958333,5.207246316,74.34389474,100.37,5
5476,28.23114583,29.94416667,26.6475,80.8559375,6.9521875,5.3903125,5.207246316,74.34389474,100.8489583,6
5477,28.23114583,29.94416667,26.6475,80.8559375,6.9521875,5.3903125,5.207246316,74.34389474,100.8489583,6
5478,27.98822917,29.75520833,26.24822917,81.16364583,7.9025,5.458958333,5.207246316,74.34389474,100.37,9
5479,28.06458333,29.82270833,26.41020833,81.95364583,7.985729167,5.655729167,5.110410526,72.76905263,100.7292708,14
5480,28.06458333,29.82270833,26.41020833,81.95364583,7.985729167,5.655729167,5.110410526,72.76905263,100.7292708,5
5481,28.23114583,29.94416667,26.6475,80.8559375,6.9521875,5.3903125,5.207246316,74.34389474,100.8489583,9
5482,27.27895833,30.0096875,24.99197917,82.70822917,10.05927083,5.000833333,4.910030526,68.59378947,99.86114583,5
5483,26.9140625,31.54104167,23.8084375,84.83322917,9.3496875,3.781770833,4.910030526,68.59378947,99.9765625,129
5484,27.27895833,30.0096875,24.99197917,82.70822917,10.05927083,5.000833333,4.910030526,68.59378947,99.86114583,34
5486,26.9140625,31.54104167,23.8084375,84.83322917,9.3496875,3.781770833,4.910030526,68.59378947,99.9765625,73
5487,26.9140625,31.54104167,23.8084375,84.83322917,9.3496875,3.781770833,4.910030526,68.59378947,99.9765625,38
5488,26.9140625,31.54104167,23.8084375,84.83322917,9.3496875,3.781770833,4.910030526,68.59378947,99.9765625,11
5489,27.45708333,31.47260417,24.25177083,81.84239583,9.3003125,4.866041667,4.910030526,68.59378947,100.3226042,14
5490,27.27895833,30.0096875,24.99197917,82.70822917,10.05927083,5.000833333,4.910030526,68.59378947,99.86114583,11
5491,27.27895833,30.0096875,24.99197917,82.70822917,10.05927083,5.000833333,4.910030526,68.59378947,99.86114583,7
5492,26.9140625,31.54104167,23.8084375,84.83322917,9.3496875,3.781770833,4.910030526,68.59378947,99.9765625,19
5493,27.27895833,30.0096875,24.99197917,82.70822917,10.05927083,5.000833333,4.910030526,68.59378947,99.86114583,35
5494,26.9140625,31.54104167,23.8084375,84.83322917,9.3496875,3.781770833,4.910030526,68.59378947,99.9765625,5
5495,27.27895833,30.0096875,24.99197917,82.70822917,10.05927083,5.000833333,4.910030526,68.59378947,99.86114583,26
5496,28.28604167,29.6771875,26.8740625,81.39552083,10.00052083,5.815729167,5.094541053,70.21852632,100.9720833,5
5497,26.9140625,31.54104167,23.8084375,84.83322917,9.3496875,3.781770833,4.910030526,68.59378947,99.9765625,19
5498,27.27895833,30.0096875,24.99197917,82.70822917,10.05927083,5.000833333,4.910030526,68.59378947,99.86114583,10
5499,27.27895833,30.0096875,24.99197917,82.70822917,10.05927083,5.000833333,4.910030526,68.59378947,99.86114583,11
5500,27.7975,30.61885417,25.5578125,81.03375,10.03229167,5.718541667,4.924152632,77.21978947,100.4803125,14
5501,28.12770833,29.81708333,26.55479167,81.1375,8.8446875,5.986145833,4.924152632,77.21978947,100.93375,3
5502,27.7975,30.61885417,25.5578125,81.03375,10.03229167,5.718541667,4.924152632,77.21978947,100.4803125,14
5503,28.12770833,29.81708333,26.55479167,81.1375,8.8446875,5.986145833,4.924152632,77.21978947,100.93375,5
5504,27.7975,30.61885417,25.5578125,81.03375,10.03229167,5.718541667,4.924152632,77.21978947,100.4803125,19
5505,27.7975,30.61885417,25.5578125,81.03375,10.03229167,5.718541667,5.266742105,73.10905263,100.4803125,6
5506,28.12770833,29.81708333,26.55479167,81.1375,8.8446875,5.986145833,4.924152632,77.21978947,100.93375,5
5508,27.7975,30.61885417,25.5578125,81.03375,10.03229167,5.718541667,4.924152632,77.21978947,100.4803125,38
5509,27.14385417,31.0915625,24.13229167,82.51583333,9.993645833,5.145625,4.924152632,77.21978947,99.91979167,40
5510,27.7975,30.61885417,25.5578125,81.03375,10.03229167,5.718541667,4.924152632,77.21978947,100.4803125,13
5511,27.7975,30.61885417,25.5578125,81.03375,10.03229167,5.718541667,4.924152632,77.21978947,100.4803125,8
5512,27.45708333,31.47260417,24.25177083,81.84239583,9.3003125,4.866041667,4.910030526,68.59378947,100.3226042,13
5513,27.45708333,31.47260417,24.25177083,81.84239583,9.3003125,4.866041667,4.910030526,68.59378947,100.3226042,13
5514,27.45708333,31.47260417,24.25177083,81.84239583,9.3003125,4.866041667,4.910030526,68.59378947,100.3226042,12
5515,27.45708333,31.47260417,24.25177083,81.84239583,9.3003125,4.866041667,4.910030526,68.59378947,100.3226042,6
5516,27.27895833,30.0096875,24.99197917,82.70822917,10.05927083,5.000833333,4.910030526,68.59378947,99.86114583,87
5517,27.45708333,31.47260417,24.25177083,81.84239583,9.3003125,4.866041667,4.910030526,68.59378947,100.3226042,11
5518,27.45708333,31.47260417,24.25177083,81.84239583,9.3003125,4.866041667,4.910030526,68.59378947,100.3226042,4
5519,27.45708333,31.47260417,24.25177083,81.84239583,9.3003125,4.866041667,4.910030526,68.59378947,100.3226042,4
5520,27.45708333,31.47260417,24.25177083,81.84239583,9.3003125,4.866041667,4.910030526,68.59378947,100.3226042,5
5521,27.45708333,31.47260417,24.25177083,81.84239583,9.3003125,4.866041667,4.910030526,68.59378947,100.3226042,6
5522,27.93145833,29.90270833,26.15645833,81.29364583,9.626458333,5.738958333,4.910030526,68.59378947,100.5496875,15
5523,27.14385417,31.0915625,24.13229167,82.51583333,9.993645833,5.145625,5.09982,69.86357895,99.91979167,9
5524,27.45708333,31.47260417,24.25177083,81.84239583,9.3003125,4.866041667,4.910030526,68.59378947,100.3226042,3
5525,27.93145833,29.90270833,26.15645833,81.29364583,9.626458333,5.738958333,4.910030526,68.59378947,100.5496875,4
5526,27.27895833,30.0096875,24.99197917,82.70822917,10.05927083,5.000833333,4.910030526,68.59378947,99.86114583,75
5527,27.45708333,31.47260417,24.25177083,81.84239583,9.3003125,4.866041667,4.910030526,68.59378947,100.3226042,17
5528,27.27895833,30.0096875,24.99197917,82.70822917,10.05927083,5.000833333,4.910030526,68.59378947,99.86114583,15
5529,27.45708333,31.47260417,24.25177083,81.84239583,9.3003125,4.866041667,4.910030526,68.59378947,100.3226042,6
5530,27.7975,30.61885417,25.5578125,81.03375,10.03229167,5.718541667,5.09982,69.86357895,100.4803125,23
5531,27.45708333,31.47260417,24.25177083,81.84239583,9.3003125,4.866041667,4.910030526,68.59378947,100.3226042,5
5532,27.45708333,31.47260417,24.25177083,81.84239583,9.3003125,4.866041667,4.910030526,68.59378947,100.3226042,5
5533,27.45708333,31.47260417,24.25177083,81.84239583,9.3003125,4.866041667,4.910030526,68.59378947,100.3226042,4
5534,27.45708333,31.47260417,24.25177083,81.84239583,9.3003125,4.866041667,4.910030526,68.59378947,100.3226042,13
5535,27.45708333,31.47260417,24.25177083,81.84239583,9.3003125,4.866041667,4.910030526,68.59378947,100.3226042,9
5536,27.45708333,31.47260417,24.25177083,81.84239583,9.3003125,4.866041667,4.910030526,68.59378947,100.3226042,49
5537,27.45708333,31.47260417,24.25177083,81.84239583,9.3003125,4.866041667,4.910030526,68.59378947,100.3226042,8
5538,27.45708333,31.47260417,24.25177083,81.84239583,9.3003125,4.866041667,4.910030526,68.59378947,100.3226042,37
5539,27.45708333,31.47260417,24.25177083,81.84239583,9.3003125,4.866041667,4.910030526,68.59378947,100.3226042,34
5541,27.14385417,31.0915625,24.13229167,82.51583333,9.993645833,5.145625,5.09982,69.86357895,99.91979167,6
5542,27.27895833,30.0096875,24.99197917,82.70822917,10.05927083,5.000833333,4.910030526,68.59378947,99.86114583,12
5543,27.45708333,31.47260417,24.25177083,81.84239583,9.3003125,4.866041667,4.910030526,68.59378947,100.3226042,7
5544,27.27895833,30.0096875,24.99197917,82.70822917,10.05927083,5.000833333,4.910030526,68.59378947,99.86114583,35
5545,27.7975,30.61885417,25.5578125,81.03375,10.03229167,5.718541667,5.09982,69.86357895,100.4803125,17
5546,27.7975,30.61885417,25.5578125,81.03375,10.03229167,5.718541667,5.266742105,73.10905263,100.4803125,19
5547,27.27895833,30.0096875,24.99197917,82.70822917,10.05927083,5.000833333,4.910030526,68.59378947,99.86114583,64
5548,27.7975,30.61885417,25.5578125,81.03375,10.03229167,5.718541667,4.910030526,68.59378947,100.4803125,5
5549,27.99354167,29.776875,26.31854167,81.50875,9.892291667,5.956666667,5.094541053,70.21852632,100.6288542,3
5550,27.74052083,29.65114583,25.993125,82.31895833,9.987083333,5.8034375,5.094541053,70.21852632,100.2729167,4
5551,27.74052083,29.65114583,25.993125,82.31895833,9.987083333,5.8034375,5.094541053,70.21852632,100.2729167,7
5552,27.99354167,29.776875,26.31854167,81.50875,9.892291667,5.956666667,5.094541053,70.21852632,100.6288542,5
5553,27.99354167,29.776875,26.31854167,81.50875,9.892291667,5.956666667,5.094541053,70.21852632,100.6288542,6
5554,27.99354167,29.776875,26.31854167,81.50875,9.892291667,5.956666667,5.28066,72.31063158,100.6288542,3
5555,27.99354167,29.776875,26.31854167,81.50875,9.892291667,5.956666667,5.094541053,70.21852632,100.6288542,6
5556,27.74052083,29.65114583,25.993125,82.31895833,9.987083333,5.8034375,5.094541053,70.21852632,100.2729167,4
5557,27.74052083,29.65114583,25.993125,82.31895833,9.987083333,5.8034375,5.094541053,70.21852632,100.2729167,21
5558,27.99354167,29.776875,26.31854167,81.50875,9.892291667,5.956666667,5.094541053,70.21852632,100.6288542,6
5559,27.74052083,29.65114583,25.993125,82.31895833,9.987083333,5.8034375,5.094541053,70.21852632,100.2729167,7
5560,28.24479167,30.39083333,26.38572917,81.0521875,8.0825,5.342395833,5.105895789,74.19736842,100.8639583,6
5561,27.59541667,30.82,25.31072917,83.92979167,8.263229167,4.182708333,5.105895789,74.19736842,100.6177083,8
5562,28.29666667,30.17145833,26.5759375,81.18927083,7.3115625,5.401145833,5.105895789,74.19736842,100.9029167,10
5563,27.59541667,30.82,25.31072917,83.92979167,8.263229167,4.182708333,5.105895789,74.19736842,100.6177083,22
5564,27.83197917,30.58604167,25.61958333,82.90614583,7.126875,4.511666667,5.264636842,77.99389474,100.6808333,27
5565,27.83197917,30.58604167,25.61958333,82.90614583,7.126875,4.511666667,5.264636842,77.99389474,100.6808333,9
5566,28.119375,30.43447917,26.11697917,81.05541667,7.9675,5.156354167,5.105895789,74.19736842,100.8183333,9
5567,27.83197917,30.58604167,25.61958333,82.90614583,7.126875,4.511666667,5.105895789,74.19736842,100.6808333,6
5568,28.34104167,30.06177083,26.74854167,80.94604167,6.676145833,5.062604167,5.046026316,77.45989474,100.93375,10
5569,28.29666667,30.17145833,26.5759375,81.18927083,7.3115625,5.401145833,5.105895789,74.19736842,100.9029167,7
5570,27.59541667,30.82,25.31072917,83.92979167,8.263229167,4.182708333,5.105895789,74.19736842,100.6177083,13
5571,27.83197917,30.58604167,25.61958333,82.90614583,7.126875,4.511666667,5.105895789,74.19736842,100.6808333,7
5572,27.59541667,30.82,25.31072917,83.92979167,8.263229167,4.182708333,5.105895789,74.19736842,100.6177083,23
5573,27.59541667,30.82,25.31072917,83.92979167,8.263229167,4.182708333,5.105895789,74.19736842,100.6177083,6
5574,27.83197917,30.58604167,25.61958333,82.90614583,7.126875,4.511666667,5.105895789,74.19736842,100.6808333,7
5575,27.83197917,30.58604167,25.61958333,82.90614583,7.126875,4.511666667,5.046026316,77.45989474,100.6808333,21
5576,27.83197917,30.58604167,25.61958333,82.90614583,7.126875,4.511666667,5.264636842,77.99389474,100.6808333,6
5577,27.59541667,30.82,25.31072917,83.92979167,8.263229167,4.182708333,5.105895789,74.19736842,100.6177083,5
5578,27.59541667,30.82,25.31072917,83.92979167,8.263229167,4.182708333,5.105895789,74.19736842,100.6177083,10
5579,28.119375,30.43447917,26.11697917,81.05541667,7.9675,5.156354167,5.09982,69.86357895,100.8183333,10
5580,27.83197917,30.58604167,25.61958333,82.90614583,7.126875,4.511666667,5.105895789,74.19736842,100.6808333,10
5581,28.28604167,29.6771875,26.8740625,81.39552083,10.00052083,5.815729167,4.996752632,72.05905263,100.9720833,6
5582,27.59541667,30.82,25.31072917,83.92979167,8.263229167,4.182708333,5.105895789,74.19736842,100.6177083,7
5583,28.28604167,29.6771875,26.8740625,81.39552083,10.00052083,5.815729167,4.996752632,72.05905263,100.9720833,9
5584,26.9140625,31.54104167,23.8084375,84.83322917,9.3496875,3.781770833,4.996752632,72.05905263,99.9765625,7
5585,26.9140625,31.54104167,23.8084375,84.83322917,9.3496875,3.781770833,5.105895789,74.19736842,99.9765625,29
5586,26.9140625,31.54104167,23.8084375,84.83322917,9.3496875,3.781770833,5.105895789,74.19736842,99.9765625,6
5587,28.28604167,29.6771875,26.8740625,81.39552083,10.00052083,5.815729167,4.996752632,72.05905263,100.9720833,6
5588,27.59541667,30.82,25.31072917,83.92979167,8.263229167,4.182708333,4.996752632,72.05905263,100.6177083,41
5589,26.9140625,31.54104167,23.8084375,84.83322917,9.3496875,3.781770833,5.105895789,74.19736842,99.9765625,12
5590,26.9140625,31.54104167,23.8084375,84.83322917,9.3496875,3.781770833,5.105895789,74.19736842,99.9765625,5
5591,27.16260417,32.03625,24.309375,84.9415625,8.2021875,3.396770833,4.996752632,72.05905263,100.2764583,3
5592,26.9140625,31.54104167,23.8084375,84.83322917,9.3496875,3.781770833,5.105895789,74.19736842,99.9765625,6
5593,28.28604167,29.6771875,26.8740625,81.39552083,10.00052083,5.815729167,5.094541053,70.21852632,100.9720833,6
5594,27.16260417,32.03625,24.309375,84.9415625,8.2021875,3.396770833,4.996752632,72.05905263,100.2764583,4
5595,26.9140625,31.54104167,23.8084375,84.83322917,9.3496875,3.781770833,4.996752632,72.05905263,99.9765625,5
5596,26.89427083,31.27645833,23.8059375,84.50489583,7.811145833,3.5653125,4.910195789,75.07610526,99.634375,12
5597,26.89427083,31.27645833,23.8059375,84.50489583,7.811145833,3.5653125,4.910195789,75.07610526,99.634375,9
5598,26.89427083,31.27645833,23.8059375,84.50489583,7.811145833,3.5653125,4.910195789,75.07610526,99.634375,19
5599,26.89427083,31.27645833,23.8059375,84.50489583,7.811145833,3.5653125,4.910195789,75.07610526,99.634375,7
5600,28.06458333,29.82270833,26.41020833,81.95364583,7.985729167,5.655729167,5.340390526,73.35778947,100.7292708,0
5601,28.06458333,29.82270833,26.41020833,81.95364583,7.985729167,5.655729167,4.910195789,75.07610526,100.7292708,5
5602,26.89427083,31.27645833,23.8059375,84.50489583,7.811145833,3.5653125,4.910195789,75.07610526,99.634375,9
5603,26.89427083,31.27645833,23.8059375,84.50489583,7.811145833,3.5653125,4.910195789,75.07610526,99.634375,17
5604,26.89427083,31.27645833,23.8059375,84.50489583,7.811145833,3.5653125,4.910195789,75.07610526,99.634375,54
5605,26.89427083,31.27645833,23.8059375,84.50489583,7.811145833,3.5653125,4.910195789,75.07610526,99.634375,40
5606,26.89427083,31.27645833,23.8059375,84.50489583,7.811145833,3.5653125,4.910195789,75.07610526,99.634375,10
5607,28.06458333,29.82270833,26.41020833,81.95364583,7.985729167,5.655729167,5.340390526,73.35778947,100.7292708,7
5608,26.89427083,31.27645833,23.8059375,84.50489583,7.811145833,3.5653125,4.910195789,75.07610526,99.634375,22
5609,28.06458333,29.82270833,26.41020833,81.95364583,7.985729167,5.655729167,4.910195789,75.07610526,100.7292708,6
5610,26.89427083,31.27645833,23.8059375,84.50489583,7.811145833,3.5653125,4.910195789,75.07610526,99.634375,6
5611,26.89427083,31.27645833,23.8059375,84.50489583,7.811145833,3.5653125,4.910195789,75.07610526,99.634375,11
5612,28.2946875,29.739375,26.73177083,81.0590625,7.276770833,5.391458333,4.910195789,75.07610526,100.8959375,6
5613,28.37125,30.59739583,26.47114583,80.22854167,7.4171875,4.746875,5.328472632,74.77042105,100.7338542,5
5614,28.16010417,30.92833333,25.9809375,80.17104167,7.92875,4.642708333,4.910195789,75.07610526,100.3651042,8
5615,28.16010417,30.92833333,25.9809375,80.17104167,7.92875,4.642708333,5.328472632,74.77042105,100.3651042,10
5616,28.16010417,30.92833333,25.9809375,80.17104167,7.92875,4.642708333,4.910195789,75.07610526,100.3651042,21
5617,28.18041667,29.83833333,26.54145833,81.4890625,7.971145833,5.756041667,5.340390526,73.35778947,100.7961458,0
5618,27.98145833,30.29052083,26.07614583,81.52489583,8.497916667,5.116666667,4.910195789,75.07610526,100.3532292,4
5619,28.37125,30.59739583,26.47114583,80.22854167,7.4171875,4.746875,5.328472632,74.77042105,100.7338542,9
5620,28.16010417,30.92833333,25.9809375,80.17104167,7.92875,4.642708333,4.910195789,75.07610526,100.3651042,8
5621,28.06458333,29.82270833,26.41020833,81.95364583,7.985729167,5.655729167,5.340390526,73.35778947,100.7292708,9
5622,27.98145833,30.29052083,26.07614583,81.52489583,8.497916667,5.116666667,4.910195789,75.07610526,100.3532292,6
5623,28.16010417,30.92833333,25.9809375,80.17104167,7.92875,4.642708333,5.328472632,74.77042105,100.3651042,14
5624,28.37125,30.59739583,26.47114583,80.22854167,7.4171875,4.746875,5.328472632,74.77042105,100.7338542,19
5625,28.16010417,30.92833333,25.9809375,80.17104167,7.92875,4.642708333,5.215564211,72.97126316,100.3651042,106
5626,27.98145833,30.29052083,26.07614583,81.52489583,8.497916667,5.116666667,4.910195789,75.07610526,100.3532292,6
5627,28.16010417,30.92833333,25.9809375,80.17104167,7.92875,4.642708333,5.215564211,72.97126316,100.3651042,26
5628,27.98145833,30.29052083,26.07614583,81.52489583,8.497916667,5.116666667,4.910195789,75.07610526,100.3532292,7
5629,28.37125,30.59739583,26.47114583,80.22854167,7.4171875,4.746875,5.328472632,74.77042105,100.7338542,11
5630,28.16010417,30.92833333,25.9809375,80.17104167,7.92875,4.642708333,4.910195789,75.07610526,100.3651042,68
5631,26.89427083,31.27645833,23.8059375,84.50489583,7.811145833,3.5653125,4.910195789,75.07610526,99.634375,18
5632,26.89427083,31.27645833,23.8059375,84.50489583,7.811145833,3.5653125,4.910195789,75.07610526,99.634375,15
5633,26.89427083,31.27645833,23.8059375,84.50489583,7.811145833,3.5653125,4.910195789,75.07610526,99.634375,23
5634,26.89427083,31.27645833,23.8059375,84.50489583,7.811145833,3.5653125,4.910195789,75.07610526,99.634375,28
5635,26.89427083,31.27645833,23.8059375,84.50489583,7.811145833,3.5653125,4.910195789,75.07610526,99.634375,6
5636,26.89427083,31.27645833,23.8059375,84.50489583,7.811145833,3.5653125,4.910195789,75.07610526,99.634375,30
5637,26.89427083,31.27645833,23.8059375,84.50489583,7.811145833,3.5653125,4.910195789,75.07610526,99.634375,14
5638,26.89427083,31.27645833,23.8059375,84.50489583,7.811145833,3.5653125,4.910195789,75.07610526,99.634375,22
5639,26.89427083,31.27645833,23.8059375,84.50489583,7.811145833,3.5653125,4.910195789,75.07610526,99.634375,6
5640,26.89427083,31.27645833,23.8059375,84.50489583,7.811145833,3.5653125,4.910195789,75.07610526,99.634375,13
5641,27.95104167,30.416875,25.86510417,82.3859375,6.929166667,4.677395833,4.910195789,75.07610526,100.7084375,6
5642,27.95104167,30.416875,25.86510417,82.3859375,6.929166667,4.677395833,4.910195789,75.07610526,100.7084375,2
5643,27.95104167,30.416875,25.86510417,82.3859375,6.929166667,4.677395833,4.910195789,75.07610526,100.7084375,9
5644,26.89427083,31.27645833,23.8059375,84.50489583,7.811145833,3.5653125,4.910195789,75.07610526,99.634375,0
5645,26.89427083,31.27645833,23.8059375,84.50489583,7.811145833,3.5653125,4.910195789,75.07610526,99.634375,23
5646,26.89427083,31.27645833,23.8059375,84.50489583,7.811145833,3.5653125,4.910195789,75.07610526,99.634375,16
